       triad_SSE_16B;   2.589 %; 37.355
       triad_SSE_32B;   1.319 %; 42.319
       triad_SSE_64B;   0.564 %; 43.065
       triad_AVX_32B;   0.841 %; 47.963
       triad_AVX_64B;   0.418 %; 47.910
      triad_AVX_128B;   0.730 %; 47.998
      triad_AVX_256B;   0.494 %; 48.049
