       reduc_SSE_16B;   4.966 %; 12.226
       reduc_SSE_32B;   2.568 %; 25.654
       reduc_SSE_64B;   1.861 %; 51.772
      reduc_SSE_128B;   3.477 %; 95.764
       reduc_AVX_32B;   0.958 %; 25.938
       reduc_AVX_64B;   4.026 %; 51.646
      reduc_AVX_128B;   0.195 %; 103.997
      reduc_AVX_256B;   0.977 %; 176.338
