        load_SSE_16B;   4.541 %; 45.663
        load_SSE_32B;   0.625 %; 34.319
        load_SSE_64B;   0.952 %; 46.940
       load_SSE_128B;   1.405 %; 44.167
        load_AVX_32B;   7.488 %; 85.288
        load_AVX_64B;   1.042 %; 68.454
       load_AVX_128B;   0.905 %; 87.862
       load_AVX_256B;   6.544 %; 81.045
