        copy_SSE_16B;   5.926 %; 45.452
        copy_SSE_32B;   5.572 %; 60.302
        copy_SSE_64B;   8.565 %; 56.605
       copy_SSE_128B;   9.994 %; 59.577
        copy_AVX_32B;   6.574 %; 79.553
        copy_AVX_64B;   2.281 %; 88.067
       copy_AVX_128B;   3.090 %; 89.147
       copy_AVX_256B;   0.860 %; 86.760
