       store_SSE_16B;   3.714 %; 37.822
       store_SSE_32B;   0.596 %; 38.854
       store_SSE_64B;   0.569 %; 38.845
      store_SSE_128B;   0.700 %; 38.763
       store_AVX_32B;   5.036 %; 54.807
       store_AVX_64B;   1.643 %; 56.167
      store_AVX_128B;   6.489 %; 54.708
      store_AVX_256B;   1.013 %; 55.737
