     ntstore_SSE_16B;   9.463 %; 15.003
     ntstore_SSE_32B;   1.918 %; 16.214
     ntstore_SSE_64B;   1.026 %; 16.296
    ntstore_SSE_128B;   1.334 %; 16.272
     ntstore_AVX_32B;   1.670 %; 16.106
     ntstore_AVX_64B;   5.685 %; 15.738
    ntstore_AVX_128B;   1.626 %; 16.077
    ntstore_AVX_256B;   3.145 %; 15.946
